Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","036","Australie","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","43","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","036","Australie","5521","Aliments pour animaux","S2517","Millet et produits","2017","2017","Milliers de tonnes","34","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","036","Australie","5521","Aliments pour animaux","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","584","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","036","Australie","5142","Nourriture","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","036","Australie","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","140","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","036","Australie","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","27","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5521","Aliments pour animaux","S2511","Blé et produits","2017","2017","Milliers de tonnes","461","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","755","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","48","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5521","Aliments pour animaux","S2513","Orge et produits","2017","2017","Milliers de tonnes","635","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","1227","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5142","Nourriture","S2514","Maïs et produits","2017","2017","Milliers de tonnes","95","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5521","Aliments pour animaux","S2515","Seigle et produits","2017","2017","Milliers de tonnes","28","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5142","Nourriture","S2515","Seigle et produits","2017","2017","Milliers de tonnes","92","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5521","Aliments pour animaux","S2516","Avoine","2017","2017","Milliers de tonnes","58","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","18","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5521","Aliments pour animaux","S2517","Millet et produits","2017","2017","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5521","Aliments pour animaux","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","20","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","308","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5521","Aliments pour animaux","S2511","Blé et produits","2017","2017","Milliers de tonnes","504","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","1995","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","24","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5521","Aliments pour animaux","S2513","Orge et produits","2017","2017","Milliers de tonnes","830","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","200","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5142","Nourriture","S2514","Maïs et produits","2017","2017","Milliers de tonnes","135","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5521","Aliments pour animaux","S2515","Seigle et produits","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5142","Nourriture","S2515","Seigle et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5521","Aliments pour animaux","S2516","Avoine","2017","2017","Milliers de tonnes","8","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5521","Aliments pour animaux","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5142","Nourriture","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","8","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5521","Aliments pour animaux","S2511","Blé et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","13","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","8","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5142","Nourriture","S2514","Maïs et produits","2017","2017","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5142","Nourriture","S2515","Seigle et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5521","Aliments pour animaux","S2516","Avoine","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5521","Aliments pour animaux","S2511","Blé et produits","2017","2017","Milliers de tonnes","1191","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","2957","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","3770","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","41294","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5521","Aliments pour animaux","S2513","Orge et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","3897","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5142","Nourriture","S2514","Maïs et produits","2017","2017","Milliers de tonnes","107","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5521","Aliments pour animaux","S2515","Seigle et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5142","Nourriture","S2515","Seigle et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5521","Aliments pour animaux","S2516","Avoine","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5521","Aliments pour animaux","S2517","Millet et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5142","Nourriture","S2517","Millet et produits","2017","2017","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5521","Aliments pour animaux","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5142","Nourriture","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5521","Aliments pour animaux","S2511","Blé et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","19","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","25","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5142","Nourriture","S2514","Maïs et produits","2017","2017","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5142","Nourriture","S2515","Seigle et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5521","Aliments pour animaux","S2516","Avoine","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5521","Aliments pour animaux","S2517","Millet et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5521","Aliments pour animaux","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5521","Aliments pour animaux","S2511","Blé et produits","2017","2017","Milliers de tonnes","1519","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","630","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","27","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5521","Aliments pour animaux","S2513","Orge et produits","2017","2017","Milliers de tonnes","1062","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","33","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","688","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5142","Nourriture","S2514","Maïs et produits","2017","2017","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5521","Aliments pour animaux","S2515","Seigle et produits","2017","2017","Milliers de tonnes","183","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5142","Nourriture","S2515","Seigle et produits","2017","2017","Milliers de tonnes","209","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5521","Aliments pour animaux","S2516","Avoine","2017","2017","Milliers de tonnes","270","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","96","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5521","Aliments pour animaux","S2517","Millet et produits","2017","2017","Milliers de tonnes","18","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5521","Aliments pour animaux","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","1442","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","27","I","Valeur imputée"
